# id:2-2--2-1 
0.66,-0.23,1
-0.39,0.48,-1
0.58,-0.52,1
0.23,-0.13,1
0.01,0.45,-1
-0.54,-0.4,1
0.46,-0.07,1
0.56,-0.84,1
-0.23,0.81,-1
-0.1,-0.11,1
-0.01,0.07,-1
0.19,-0.41,1
0.47,0.63,-1
-0.85,-0.62,1
0.46,-0.83,1
-0.07,-0.39,1
-0.74,-0.25,1
0.04,-0.54,1
0.77,-0.51,1
0.24,-0.19,1
0.7,0.25,1
-0.22,0.24,-1
-0.44,0.66,-1
-0.78,-0.75,1
0.51,0.96,-1
0.44,-0.96,1
-0.59,0.24,1
0.08,-0.3,1
0.06,-0.2,1
-0.91,-0.23,1
-0.32,0.29,-1
-0.19,-0.89,1
-0.6,0.5,-1
0.7,-0.48,1
0.6,0.15,1
0.88,0.36,1
-0.1,0.47,-1
0.82,0.87,-1
0.83,-0.14,1
0.64,-0.09,1
-0.14,-0.32,1
0.04,-0.74,1
0.38,0.65,-1
-0.02,-0.19,1
0.34,0.29,-1
0.17,0.51,-1
-0.45,0.59,-1
0.47,0.08,1
-0.23,-0.44,1
0.39,-0.05,1
-0.48,-0.78,1
-0.71,-0.51,1
-0.75,0.81,-1
-0.14,-0.96,1
-0.07,0.11,-1
-0.6,0.56,-1
-0.43,-0.93,1
-0.77,-0.71,1
0.78,-0.49,1
0.03,0.98,-1
0.27,-0.45,1
0.53,0.12,1
0.48,0.13,1
-0.08,0.75,-1
-0.02,0.68,-1
-0.56,-0.62,1
-0.32,0.07,-1
-0.09,0.93,-1
-0.26,0.45,-1
-0.16,-0.6,1
0.78,-0.83,1
-0.6,0.65,-1
0.88,0.27,1
0.96,-0.6,1
0.13,0.28,-1
-0.95,-0.87,1
0.84,0.43,1
-0.63,0.29,1
-0.04,0.18,-1
-0.33,0.93,-1
0.21,0.93,-1
-0.45,-0.19,1
0.61,-0.83,1
-0.19,0.75,-1
0.73,0.41,1
-0.34,0.47,-1
0.97,0.37,1
-0.47,-0.91,1
-0.09,0.61,-1
-0.88,-0.94,1
-0.3,-0.15,1
-0.55,0.9,-1
0.32,-0.76,1
-0.11,0.35,-1
0.66,-0.97,1
-0.57,0.53,-1
0.41,0.54,-1
-0.45,-0.08,1
0.19,-0.54,1
0.12,-0.02,1
-0.19,-0.77,1
0.43,0.02,1
-0.54,0.48,-1
-0.14,0.52,-1
0.71,-0.75,1
-0.05,0.99,-1
0.25,-0.14,1
-0.87,0.1,1
-0.39,0.32,-1
-0.35,-0.56,1
0.28,-0.23,1
0.9,0.15,1
0.86,0.14,1
-0.51,1,-1
0.01,0.51,-1
-0.59,0.3,-1
-0.82,-0.61,1
0.85,-0.78,1
0.31,-0.62,1
-0.3,-0.31,1
-0.83,-0.16,1
0.69,0.11,1
-0.2,-0.39,1
0.35,-0.68,1
-0.66,0.35,-1
0.31,0.33,-1
-0.05,-0.78,1
0.95,0.06,1
-0.52,-0.32,1
0.64,0.51,-1
0.14,0.64,-1
-0.93,0.65,1
-0.64,-0.87,1
-0.46,-0.36,1
0.94,-0.75,1
-0.33,-0.63,1
-0.81,0.21,1
0.33,-0.84,1
0.98,-0.01,1
-1,-0.48,1
0.36,0.08,-1
-0.27,0.9,-1
0.43,-0.53,1
-0.9,-0.02,1
0.25,0.12,-1
0.57,0.89,-1
-0.06,-1,1
-0.32,-0.35,1
0.1,-0.24,1
0.46,-0.54,1
-0.92,-0.51,1
-0.06,-0.52,1
0.29,0.99,-1
-0.77,-0.77,1
0.07,-0.75,1
-0.04,-0.47,1
-0.99,-0.58,1
0.11,-0.79,1
-0.02,-0.15,1
-0.35,0.7,-1
-0.95,-0.96,1
-0.99,-0.43,1
0.39,-0.63,1
0.61,-0.87,1
0.63,0.2,1
-0.26,0.68,-1
-0.59,0.9,-1
-0.73,0.7,-1
0.62,-0.03,1
0.64,0.01,1
0.82,-0.85,1
-0.7,-0.4,1
0.64,-0.72,1
0.25,0.63,-1
-0.61,0.9,-1
-0.06,-0.23,1
0.19,0.13,-1
0.8,0.64,1
-0.56,0.12,1
-0.59,0.18,1
0.76,-0.75,1
-0.02,0.98,-1
0.18,0.22,-1
-0.72,0.57,-1
-0.1,-0.38,1
-0.5,0.36,-1
0.01,0.38,-1
0.27,0.49,-1
0.26,-0.62,1
0.21,0.93,-1
-0.24,-0.53,1
0.72,0.94,-1
0.62,-0.19,1
0.22,0.8,-1
-0.56,0.04,1
0.32,-0.12,1
0.44,-0.17,1
-0.91,-0.57,1
0.56,0.49,-1
-0.15,0.09,-1
-0.91,0.8,1
0.4,-0.96,1
-0.28,-0.97,1
-0.62,0.5,-1
-0.06,-0.23,1
0.06,0.6,-1
0.49,0.67,-1
-0.57,-0.67,1
-0.19,-0.62,1
0.33,0.53,-1
-0.28,0.34,-1
-0.16,-0.77,1
-0.64,-0.4,1
-0.41,0.04,1
0.4,0.19,-1
0.92,-0.44,1
-0.39,0.76,-1
0.05,0.05,-1
0.89,-0.67,1
0.14,-0.29,1
-0.71,-0.16,1
-0.28,-0.54,1
0.6,-0.47,1
0.2,0.05,-1
0.5,-0.47,1
0.97,-0.83,1
-0.09,-0.08,1
-0.4,0.53,-1
0,-0.52,1
-0.55,-0.61,1
-0.48,-0.03,1
0.67,0.67,-1
-0.11,0.19,-1
-0.79,0.01,1
0.9,0.17,1
-0.54,-0.24,1
-0.59,-0.52,1
0.42,-0.44,1
-0.93,-0.68,1
0.11,-0.87,1
-0.47,-0.1,1
0.48,0.06,1
-0.39,-0.05,1
-0.56,-0.82,1
-0.33,0.64,-1
-0.95,-0.25,1
-0.48,-0.25,1
-0.77,0.51,-1
-0.65,-0.64,1
0.19,0.61,-1
0.74,-0.9,1
0.99,-0.39,1
-0.51,-0.91,1
-0.07,0.76,-1
0.73,-0.71,1
0.71,-0.4,1
0.51,0.66,-1
-0.84,-0.96,1
0.8,-0.65,1
-0.65,0.01,1
-0.61,-0.96,1
0.48,0.31,-1
-0.97,0.2,1
0.7,0.19,1
0.27,-0.34,1
-0.28,-0.23,1
0.65,-0.55,1
-0.28,-0.66,1
0.01,0.51,-1
0.31,-0.35,1
-0.4,-0.94,1
0.11,0.39,-1
-0.58,-0.22,1
-0.13,-0.13,1
-0.03,0.52,-1
-0.39,-0.88,1
-0.49,-0.28,1
0.78,-0.8,1
-0.08,-0.44,1
0.1,0.96,-1
0.69,-0.08,1
-0.77,-0.67,1
0.41,-0.53,1
-0.5,-0.39,1
0.09,0.06,-1
-0.97,-0.71,1
-0.63,-0.69,1
0.5,0.79,-1
-0.17,-1,1
0.6,0.48,-1
0.29,0.27,-1
0.89,0.47,1
-0.17,-0.13,1
-0.72,-0.87,1
0.31,0.95,-1
-0.51,-0.99,1
-0.71,0.68,-1
-0.43,0.38,-1
0.23,-0.03,1
-0.66,-0.13,1
0.91,-0.58,1
0.33,0.59,-1
0.22,0.06,1
0.69,-0.34,1
0.23,-0.4,1
-0.07,0.25,-1
0.57,-0.1,1
0.07,-0.91,1
-0.21,0.54,-1
-0.55,-0.21,1
-0.69,0.02,1
-0.29,-0.22,1
0.71,0.67,-1
0.29,-0.76,1
-0.65,-0.96,1
0.8,0.18,1
-0.61,0.01,1
-0.8,0.28,1
-0.39,-0.29,1
0.16,-0.61,1
-0.25,-0.89,1
-0.84,-0.82,1
0.75,-0.46,1
-0.06,0.22,-1
-0.16,-0.13,1
0.61,0.22,1
0.53,0.76,-1
0.21,0.42,-1
-0.67,0.95,-1
0.9,0.86,-1
0.65,-0.27,1
0.64,0.9,-1
0.57,0.57,-1
0.56,0.65,-1
-0.86,0.07,1
0.85,0.75,1
-0.19,-0.03,1
0.2,-0.68,1
-0.32,-0.99,1
-0.22,-0.97,1
0.09,-0.94,1
-0.81,-0.6,1
-0.5,-0.02,1
-0.13,0.61,-1
0.82,-0.42,1
-0.27,0.91,-1
0.85,-0.81,1
1,-0.81,1
0.8,0.38,1
-1,0.52,1
-0.19,-0.48,1
-0.51,-0.42,1
0.69,-0.54,1
-0.55,-0.25,1
0.43,0.54,-1
-0.06,0.11,-1
-0.91,-0.79,1
-0.71,0.35,1
0.52,-0.93,1
0.44,-0.18,1
0.56,0.67,-1
0.53,0.51,-1
-0.4,-0.45,1
0.24,-0.63,1
0.31,-0.46,1
0.1,-0.04,-1
0.76,-0.85,1
-0.51,-0.27,1
-0.77,-0.32,1
0.59,-0.89,1
0.85,0.8,1
-0.21,0.19,-1
-0.98,0.66,1
0.79,-0.67,1
0.24,0.61,-1
0.35,-0.69,1
0.65,-0.24,1
0.1,-0.69,1
-0.98,0.44,1
0,-0.01,1
-0.56,0.69,-1
-0.63,-0.09,1
-0.41,-0.62,1
-0.81,0.32,1
-0.95,0.68,1
0.37,-0.75,1
-0.1,0.62,-1
-0.22,-0.98,1
0.56,-0.48,1
-0.07,0.7,-1
0.71,0.43,1
0.64,-0.43,1
-0.31,-0.68,1
0.75,-0.21,1
0.82,-0.76,1
-0.4,-0.12,1
-0.41,-0.62,1
-0.38,-0.61,1
-0.48,-0.32,1
-0.78,-0.07,1
-0.83,0.27,1
-0.5,-0.2,1
-0.36,-0.55,1
-0.99,0.36,1
0.95,-0.28,1
-0.13,0.94,-1
-0.57,-0.5,1
0.75,-0.8,1
0.72,0.56,-1
-0.39,-0.02,1
-0.39,-0.69,1
-0.83,0.58,1
0.19,-0.48,1
0.97,-0.25,1
-0.47,-0.46,1
-0.94,0.05,1
-0.63,-0.58,1
-0.15,-0.56,1
0.5,0.44,-1
0.54,0.74,-1
0.62,0.02,1
0.85,0.38,1
-0.75,-0.99,1
0.1,-0.42,1
-0.62,-0.6,1
-0.42,0.58,-1
-0.58,0.63,-1
-0.29,0.24,-1
0.6,0.51,-1
-0.77,-0.84,1
-0.69,0.73,-1
-0.6,-0.55,1
0.1,0.92,-1
0.34,0.52,-1
-0.55,-0.61,1
-0.46,0.85,-1
0.65,-0.62,1
-0.96,-0.58,1
-0.91,0.54,1
0.92,-0.69,1
0.6,-0.62,1
-0.39,-0.34,1
0.1,-0.93,1
0.84,0.42,1
-1,0.02,1
0.01,0.85,-1
0.3,-0.5,1
-0.15,-0.66,1
-0.02,0.78,-1
-0.1,0.28,-1
-0.33,0.82,-1
0.87,0.57,1
-0.22,-0.79,1
0.02,0.72,-1
0.16,0.91,-1
-0.67,0.1,1
-0.2,0.25,-1
0.98,0.24,1
0.05,-0.83,1
-0.62,-0.34,1
-0.23,-0.42,1
-0.78,-0.86,1
-0.01,0.48,-1
0.9,0.32,1
0.43,-0.71,1
-0.9,0.2,1
-0.57,0.42,-1
-0.35,-0.36,1
-0.49,0.89,-1
1,0.6,1
-0.69,0.15,1
-0.88,-0.11,1
0.36,0.25,-1
-0.75,0.67,-1
-0.5,-0.59,1
0.26,-0.09,1
0.82,-0.31,1
0.62,0.98,-1
0.63,-0.67,1
0.85,-0.08,1
0.71,-0.52,1
-0.77,0.87,-1
-0.26,0.32,-1
0.19,-0.3,1
0.56,0.23,1
0.42,0.92,-1
-0.58,0.54,-1
0.8,-0.45,1
-0.05,-0.19,1
0.45,0.14,1
-0.96,-0.65,1
0.53,-0.99,1
-0.38,-0.36,1
0.49,0.77,-1
0.78,-0.58,1
0.12,-0.75,1
-0.42,0.75,-1
0.67,0.07,1
0.84,-0.99,1
-0.74,-0.48,1
0.78,0.17,1
0.18,0.96,-1
0.02,-0.53,1
-0.63,0.37,1
-0.52,-0.33,1
0.79,-0.29,1
-0.45,0.28,-1
0.8,0.17,1
0.73,0.38,1
0.34,-0.74,1
0.72,0.48,-1
-0.18,0.35,-1
0.54,0.34,-1
0.75,-0.58,1
0.43,-0.09,1
0.33,0.8,-1
-0.23,0.6,-1
-0.76,0.35,1
-0.62,-0.68,1
0.13,-0.14,1
0.74,0.34,1
0.99,0.45,1
0.08,-0.81,1
0.57,0.46,-1
-0.31,-0.51,1
0.77,0.1,1
-0.63,0.74,-1
0.79,0.04,1
-0.87,-0.03,1
-0.62,-0.48,1
-0.37,0.6,-1
0.39,0.77,-1
-0.67,-0.83,1
-0.32,-0.06,1
0.27,-0.13,1
-0.73,0.26,1
-0.29,0.82,-1
0.04,0.77,-1
-0.76,0.38,1
-0.88,-0.87,1
-0.29,-0.96,1
-0.26,-0.7,1
0.07,0.03,-1
-0.21,-0.8,1
0.33,-0.74,1
0.08,0.09,-1
0.3,-0.5,1
-0.09,0.82,-1
0.69,-0.36,1
-0.81,0.62,-1
0.14,1,-1
-0.12,-0.12,1
0.55,-0.31,1
0.69,0.19,1
-0.23,-0.57,1
0.56,-0.93,1
0.15,0.81,-1
-0.61,0.96,-1
0.22,-0.67,1
-0.5,0.82,-1
0.65,-0.01,1
0.93,-0.24,1
-0.07,-0.49,1
0.07,-0.01,-1
-0.21,0.04,-1
1,0.8,1
-0.33,-0.65,1
0.43,-0.07,1
-0.79,-0.41,1
0.83,-0.42,1
-0.34,-0.1,1
0.77,-0.31,1
1,-0.56,1
0.03,0.47,-1
0.98,0.11,1
-0.46,0.94,-1
-0.84,-0.26,1
0.37,-0.1,1
-0.55,0.1,1
-0.61,-0.95,1
0.7,0.45,1
-0.99,0.44,1
-0.42,0.27,-1
0.82,-0.62,1
-0.55,-0.41,1
-0.5,0.93,-1
0.74,-0.9,1
0.67,-0.44,1
0.61,-0.04,1
-0.79,0.78,-1
-0.19,0.36,-1
0.59,-0.14,1
0.94,1,-1
0.88,-0.52,1
-0.86,-0.35,1
0.83,-0.86,1
0.03,-0.19,1
0.48,0.38,-1
0.35,0.23,-1
-0.91,-0.82,1
-0.97,-0.85,1
-0.42,0.97,-1
-0.44,-0.41,1
-0.25,-0.46,1
-0.53,0.56,-1
0.26,-0.39,1
0.76,0.93,-1
0.71,0.03,1
-0.03,0.25,-1
-0.11,-0.42,1
0.14,0.69,-1
0.15,-0.04,1
-0.7,-0.25,1
0.15,-0.53,1
-0.77,-0.24,1
0.97,-0.31,1
-0.58,-0.03,1
0.7,-0.39,1
0.13,-0.31,1
0.51,-0.23,1
-0.95,0.01,1
0.69,0.74,-1
-0.41,0.61,-1
-0.86,-0.78,1
0.18,0.03,1
0.54,0.77,-1
-0.43,0.42,-1
-0.81,0.43,1
0.06,-0.65,1
0.26,0.72,-1
0.05,-0.59,1
0.15,-0.24,1
0.51,-0.95,1
-0.53,-0.35,1
0.99,0.82,1
0.31,-0.8,1
0.49,-1,1
0.5,-0.22,1
0.91,0.84,-1
1,-0.04,1
-0.5,-0.26,1
0.01,-0.29,1
-0.4,0.48,-1
-0.91,-0.52,1
0.48,-0.99,1
0.25,-0.2,1
-0.86,-0.83,1
0.41,-0.12,1
-0.29,-0.84,1
0.41,-0.59,1
0.26,0.69,-1
-0.48,-0.8,1
-0.31,0.88,-1
-0.17,0.68,-1
0.42,0.48,-1
-0.04,0.01,-1
-0.9,0.41,1
-0.03,-0.55,1
-0.81,-0.45,1
0.11,0.15,-1
0.9,0.48,1
0.28,-1,1
0.11,-0.73,1
0.45,-0.34,1
-0.44,-0.67,1
0.73,0.17,1
-0.79,-0.87,1
-0.37,-0.77,1
-0.12,0.18,-1
0.6,-0.64,1
-0.51,-0.59,1
-0.03,0.87,-1
0.22,0.49,-1
-0.88,-0.76,1
-0.26,0.24,-1
0.63,0.77,-1
0.64,0.35,1
-0.48,-0.25,1
0.99,-0.03,1
-0.03,-0.53,1
0.42,-0.11,1
0.68,-0.48,1
0.32,-0.37,1
0.14,0.93,-1
0.55,-0.35,1
0.6,-0.19,1
0.93,-0.57,1
0.28,-0.34,1
-0.11,0.91,-1
0.85,-0.11,1
-0.7,-0.65,1
-0.62,0.21,1
-0.29,0.27,-1
0.44,-0.15,1
0.58,-0.66,1
-0.42,-0.45,1
0.19,-0.91,1
0.44,0.82,-1
-0.18,-0.28,1
0.77,-0.97,1
-0.21,0.6,-1
-0.06,0.59,-1
-0.72,0.8,-1
-0.65,0.39,1
-0.17,0.56,-1
0.94,0.08,1
-0.13,-0.32,1
-0.14,0.58,-1
0.98,0.49,1
0.82,-0.99,1
0.3,0.29,-1
0.12,-0.9,1
0.97,0.26,1
-0.25,0.89,-1
0.27,-0.27,1
0.15,-0.18,1
-0.6,-0.99,1
-0.12,0.89,-1
0.6,0.61,-1
0.7,0.63,-1
-0.97,-0.51,1
0.1,-0.54,1
0.44,-0.46,1
-0.52,-0.88,1
-0.63,-0.46,1
0.52,0.3,-1
-0.06,-0.43,1
-0.22,-0.37,1
-0.52,0.28,1
-0.49,0.42,-1
-1,-0.01,1
-0.3,-0.37,1
-0.6,-0.77,1
-0.42,0.07,1
0.94,0.11,1
-0.81,-0.96,1
-0.84,0.28,1
-0.6,0.5,-1
-0.48,-0.7,1
0.94,-0.8,1
0.79,0.83,-1
-0.56,0.81,-1
0.69,0.56,-1
-0.68,0.49,-1
0.74,-0.42,1
-0.87,-0.91,1
-0.24,-0.44,1
0.07,-0.47,1
0.2,0.25,-1
0.45,-0.5,1
-0.92,-0.61,1
0.62,0.89,-1
0.28,0.01,1
-0.99,-0.32,1
-0.09,-0.87,1
-0.43,0.74,-1
0.64,-0.39,1
-0.08,-0.01,1
0.93,0.35,1
-0.51,0.98,-1
0.4,-0.06,1
-0.78,-0.26,1
0.44,-0.51,1
-0.18,0.42,-1
-0.6,-0.78,1
-0.65,-0.96,1
-0.21,-0.32,1
0.8,-0.82,1
-0.9,0.54,1
-0.14,0.08,1
-0.79,-0.88,1
0.81,-0.73,1
0.08,0.04,1
0.81,0.36,1
-0.93,-0.09,1
-0.16,0.33,-1
-0.48,0.83,-1
0.78,0.81,-1
-0.19,0.34,-1
-0.36,0.6,-1
-0.74,0.83,-1
0.03,-0.74,1
0.19,0.13,-1
-0.08,0.22,-1
0.72,-0.51,1
0.63,0.09,1
-0.54,0.8,-1
-0.67,-0.34,1
0.48,-0.24,1
0.08,0.01,-1
0.11,0.3,-1
0.16,0,1
0.31,-0.23,1
-0.14,0.23,-1
0.09,-0.8,1
0.06,0.03,-1
0.36,-0.64,1
0.84,-0.34,1
0.67,0.06,1
-0.35,0.69,-1
-0.7,0.3,1
-0.77,-0.09,1
0.22,-0.78,1
0.68,-0.26,1
0.64,0.08,1
-0.18,-0.93,1
-0.35,-0.14,1
-0.97,-0.77,1
0.83,0.02,1
-0.33,0.55,-1
-0.92,-0.59,1
0.15,-0.7,1
-0.74,0.07,1
0.89,-0.53,1
-0.82,0.22,1
0.08,0.98,-1
0.63,0.13,1
-0.29,0.76,-1
-0.16,-0.11,1
-0.83,-0.13,1
0.82,0.59,1
-0.84,-0.77,1
0.6,0.95,-1
-0.9,0.07,1
-0.37,-0.96,1
0.43,-0.77,1
-0.39,-0.92,1
-0.8,0.61,1
0.6,-0.57,1
0.64,-0.29,1
-0.87,0.91,-1
0.19,-0.35,1
-0.42,0.35,-1
-0.11,-0.09,1
0.43,0.42,-1
-0.38,0.13,-1
0.44,-0.4,1
0.54,0.91,-1
0.27,-0.23,1
-0.82,-0.55,1
-0.55,-0.69,1
-0.8,0.32,1
1,-0.82,1
-0.9,0.56,1
0.3,-0.74,1
-0.16,-0.73,1
-0.91,-0.22,1
0.49,0.38,-1
-0.3,0.99,-1
0.67,0.94,-1
-0.78,-0.92,1
0.86,0.13,1
-0.3,-0.98,1
0.6,0.86,-1
-0.06,0.68,-1
-0.71,-0.99,1
0.49,0.27,1
0.99,-0.05,1
-0.46,0.55,-1
0.62,0.71,-1
0.66,0.09,1
-0.71,0.61,-1
0.41,0.84,-1
0.27,0.36,-1
-1,-0.53,1
-0.69,-0.67,1
0.89,0.86,-1
0.38,-0.92,1
0.15,-0.51,1
-0.5,0.92,-1
-0.64,-0.19,1
0.9,0.88,-1
-0.15,0.47,-1
-0.47,-0.53,1
-0.85,0.78,-1
-0.33,-0.73,1
-0.86,0.24,1
-0.15,-0.81,1
1,0.64,1
-0.06,0.71,-1
-0.57,0.81,-1
-0.95,0.42,1
-0.03,0.64,-1
0.33,-0.22,1
-0.5,0.03,1
0.34,-0.49,1
0.35,0.42,-1
-0.76,0.85,-1
0.1,0.16,-1
0.51,0.81,-1
0.07,-0.67,1
-0.54,0.27,1
0.8,0.02,1
-0.53,-0.59,1
0.17,0.64,-1
-0.49,0.2,1
0.03,-0.98,1
0.72,-0.36,1
0.78,0.76,-1
0.34,0.09,1
-0.23,-0.69,1
-0.05,-0.1,1
0.65,0.29,1
0.69,0.19,1
-0.64,0.2,1
0.27,0.69,-1
-0.15,0.38,-1
-0.22,0.18,-1
-0.2,0.09,-1
-0.82,0.89,-1
0.27,-0.82,1
0.7,-0.62,1
0.99,-0.93,1
0.21,-0.04,-1
0.77,0.25,1
-0.87,-0.9,1
-0.89,-0.67,1
0.7,0.36,1
-0.22,-0.99,1
-0.52,-0.26,1
0.08,-0.78,1
-0.6,0.84,-1
0.51,0.15,1
0.77,-0.56,1
0.62,0.01,1
-0.71,-0.55,1
-0.73,0.44,1
0.04,0.19,-1
-0.21,-0.73,1
-0.73,0.87,-1
-0.08,-0.17,1
0.1,0.36,-1
0.8,0.71,1
-0.84,-0.75,1
-0.93,-0.13,1
0.97,-0.08,1
0.72,-0.23,1
-0.41,0.72,-1
0.7,-0.54,1
0.83,0.9,-1
-0.75,-0.91,1
-0.9,-0.59,1
-0.91,-0.14,1
0.62,0.28,1
-0.29,-0.28,1
-0.28,-0.25,1
-0.14,-0.91,1
0.46,0.33,-1
0.92,-0.4,1
-0.57,-0.85,1
-0.46,-0.37,1
-0.25,0.67,-1
-0.21,-0.99,1
-0.82,0.07,1
-0.15,0.08,-1
0.65,0.81,-1
0.2,-0.66,1
-0.37,-0.61,1
0.36,-0.21,1
0.78,0.07,1
-0.66,0.88,-1
-0.29,-0.33,1
0.39,0.32,-1
-0.01,-0.26,1
0.5,-0.49,1
0.22,0.32,-1
-0.05,0.82,-1
-0.06,-0.83,1
-0.51,-0.25,1
-0.91,-0.06,1
-0.68,0.63,-1
-0.11,-0.35,1
-0.51,0.39,-1
0.98,0.65,1
-0.82,-0.01,1
-0.18,0.18,-1
-0.87,-0.39,1
-0.35,0.79,-1
0.8,-0.68,1
-0.21,-0.29,1
0.02,0,1
-0.21,-0.83,1
0.17,-0.99,1
-0.99,0.9,1
-0.29,-0.73,1
0.92,0.06,1
-0.24,0.52,-1
-0.89,-0.79,1
0.41,0.51,-1
-0.66,-0.58,1
-0.29,0.12,1
0.62,0.22,1
0.23,-0.8,1
0.73,0.08,1
-0.89,-0.28,1
0.74,0,1
-0.35,0.33,-1
0.01,-0.55,1
-0.04,0.29,-1
-0.82,0.18,1
-0.57,-0.04,1
0.13,0.04,-1
-0.83,-0.51,1
0.64,0.08,1
-0.25,-0.02,1
-0.04,-0.47,1
-0.94,-0.31,1
0.92,-0.59,1
0.88,-0.39,1
-0.24,0.08,1
-0.29,0,1
0.74,-0.14,1
0.98,0.11,1
0.45,0.66,-1
0.81,1,-1
-0.51,0.24,1
-0.21,0.39,-1
-0.07,0.15,-1
-0.35,-0.95,1
0.95,0.5,1
-0.81,0.71,-1
0.78,0.26,1
0.02,-0.2,1
-0.35,0.11,-1
0.54,0.91,-1
0.05,0.78,-1
-0.04,-0.06,1
-0.59,-0.59,1
-0.49,0.07,1
-0.52,-0.62,1
-0.86,-0.03,1
-0.74,-0.8,1
0.6,-0.93,1
-0.78,0.69,-1
0.3,0.32,-1
-0.76,-0.04,1
0.67,0.73,-1
0.79,-0.54,1
-0.93,-0.37,1
0.51,0.06,1
0.47,0.79,-1
-0.2,0.45,-1
0.77,-0.64,1
0.91,0.17,1
-0.65,-0.08,1
-0.24,0.17,-1
0.99,0.39,1
0.39,-0.23,1
0.58,-0.44,1
-0.67,0.98,-1
0.68,0.8,-1
0.17,0.77,-1
0.74,-0.19,1
-0.17,-0.62,1
0.67,-0.39,1
-0.14,-0.14,1
-0.04,-0.12,1
0.66,0.68,-1
0.43,-0.95,1
-0.14,-0.63,1
0.45,0.57,-1
0.53,-0.46,1
0.21,0.31,-1
0.78,0.94,-1
-0.44,0.79,-1
0.45,-0.67,1
-0.77,-0.77,1
-0.68,0.69,-1
-0.99,0.23,1
-0.28,-0.4,1
0.53,0.28,1
-0.67,0.74,-1
-1,0.18,1
-0.15,-0.96,1
-0.44,-0.76,1
-0.55,-0.83,1
-0.24,0.89,-1
0.46,-0.07,1
0.21,-0.41,1
-0.15,-0.78,1
-0.11,-0.11,1
0.52,-0.27,1
0.42,0.98,-1
-0.97,-0.22,1
-0.39,-0.39,1
-0.21,-0.99,1
0.31,0.23,-1
-0.04,-0.72,1
0.49,-0.84,1
-0.32,-0.6,1
0.16,0.09,1
-0.77,-0.12,1
-0.59,0.84,-1
0.79,0.13,1
-0.15,-0.83,1
-0.67,0.67,-1
0.42,-0.93,1
0.5,-0.38,1
-0.69,0.52,-1
0.66,0.31,1
0.69,-0.74,1
-0.4,0.67,-1
0.5,0.01,1
0.47,-0.51,1
-0.41,0.54,-1
0.68,0.87,-1
0.55,0.48,-1
-0.11,-0.69,1
0.72,0.64,-1
0.25,0.17,-1
0.43,0.14,1
-0.12,-0.35,1
0.66,0.51,-1
-0.32,-0.2,1
-0.08,0.76,-1
0.53,-0.88,1
0.77,-0.8,1
-1,0.41,1
