# id:2-2-2-1 
0.97,0.24,1
-0.33,0.7,1
-0.13,0.53,-1
-0.34,0.03,-1
-0.42,-0.89,1
-0.28,-0.04,-1
0.66,-0.92,1
-0.66,-0.57,-1
-0.05,0.25,1
-0.3,0.14,1
0.36,-0.92,1
-0.55,0.32,-1
0.92,0.55,-1
0.09,0.35,1
-0.69,-0.06,1
-0.45,-0.47,1
-0.16,-0.09,1
0.49,0.35,1
-0.73,0.04,-1
-0.93,-0.53,1
1,0.7,1
-0.92,-0.27,1
0.51,0.91,1
-0.4,-0.81,-1
-0.46,0.09,1
-0.97,-0.94,1
-0.35,-0.31,1
0.75,0.17,1
-0.66,0.73,-1
-0.17,-0.87,1
-0.19,0.04,1
-0.56,0.41,1
0.95,0.41,-1
0.66,-0.88,-1
-0.1,-0.61,1
-0.67,0.07,1
0.5,-0.26,1
0.89,0.81,-1
0.26,0.68,1
-0.6,0.54,1
-0.57,-0.68,1
0.62,-0.27,1
0.41,-0.07,-1
0.87,-1,1
-0.16,0.95,1
0.74,-0.39,1
-0.03,-0.41,1
-0.61,0.13,1
-0.1,0.71,1
0.88,-0.05,-1
0.95,-0.96,-1
-0.83,-0.49,-1
0.36,-0.99,1
0.55,0.6,1
0.94,0.24,-1
0.41,0.21,1
-0.07,0.92,-1
-0.99,-0.83,1
-0.68,-0.66,1
0.7,-0.3,1
0.95,-0.36,-1
0.26,0.14,1
-0.29,-0.66,1
0.89,-0.18,1
0.38,-0.44,-1
-0.29,0.23,1
0.07,0.52,1
0.66,0.15,1
0.06,-0.26,1
-0.95,0.52,1
-0.09,0.11,1
0.97,0.46,-1
-0.03,-0.66,-1
-0.6,-0.89,-1
0.07,-0.82,-1
-0.1,-0.28,-1
-0.73,-0.57,-1
0.29,0.91,1
-0.04,0.5,-1
-0.54,-0.5,1
-0.4,-0.66,1
-0.73,-0.88,1
-0.08,0.77,-1
0.38,0.29,1
0.01,0.98,1
0.05,0.12,-1
-0.41,0.65,1
0.71,0.92,1
-0.39,-0.2,1
0.52,0.2,1
-0.32,0.75,1
0.57,-0.01,-1
0.05,-0.57,1
0.81,-0.26,1
0.91,0.05,1
0.99,0.58,-1
0.42,0.24,-1
-0.9,0,1
-0.85,-0.3,1
-0.79,-0.3,1
-0.07,0.67,1
0.88,0.11,-1
0.07,-0.99,1
0.56,0.58,1
1,-0.97,1
-0.85,-0.01,1
0.17,0.55,1
-0.35,-0.59,-1
0.77,-0.27,1
-1,0.65,1
0.28,0.44,-1
-0.77,-0.29,1
0.35,0.16,1
-0.09,-0.22,1
0.89,0.5,-1
-0.31,-0.3,1
0.16,0.2,1
-0.18,0.58,1
0.84,-0.42,-1
0.14,-0.12,1
-0.07,-0.5,1
-0.45,0.69,1
-0.86,0.46,1
-0.3,-0.68,-1
-0.6,0.55,1
0.86,0.55,1
-0.84,0.88,1
0.09,-0.55,-1
0.17,0.24,-1
0.25,0.27,-1
0.77,-1,-1
-0.4,-0.76,1
-0.48,0.95,1
1,-0.61,1
-0.25,-0.92,1
-0.83,-0.78,1
-0.72,0.28,1
0.2,0.63,1
-0.62,0.17,1
0.59,-0.81,1
0.92,0.48,1
-1,0.07,-1
-0.05,0.83,-1
0.28,-0.2,-1
-0.84,-0.03,1
0.92,-0.51,-1
0.55,-0.21,-1
-0.4,0.67,-1
0.44,-0.64,-1
0.32,0.67,-1
-0.28,0.76,1
-0.11,0.28,1
0.88,0.83,1
0.33,0.66,-1
0.2,0.74,-1
0.53,0.41,-1
0.41,0.28,-1
-0.59,-0.91,-1
0.48,-0.81,-1
-0.72,0.77,-1
-0.97,0.35,-1
-0.33,-0.45,-1
0.33,-0.42,-1
-0.32,-0.13,-1
0.54,0.29,-1
-0.77,0.69,1
0.65,0.96,1
0.08,-0.18,1
0.15,-0.4,1
-0.98,-0.83,1
0.82,0.07,1
0.8,0.81,1
-0.98,0.35,1
-0.4,-0.79,-1
0.94,0.39,1
-0.99,0.18,-1
-0.37,-0.62,1
0.21,0.66,1
0.71,0.82,1
-0.73,-0.89,-1
0.65,0.8,-1
-0.85,0.63,1
-0.8,0.35,1
0.62,-0.34,1
0.33,-0.02,-1
-0.11,0.64,1
-0.94,0.88,-1
-0.21,-0.72,1
0.39,0.83,-1
-0.95,-0.57,1
0.95,-0.78,1
-0.57,-0.27,-1
-0.48,0.63,1
1,0.19,-1
0.07,0.96,-1
0.44,-0.04,-1
0.97,0,-1
0.24,-0.46,-1
-0.47,0.88,-1
0.97,-0.82,-1
-0.28,0.91,1
0.9,1,1
-0.48,-0.98,1
0.63,-0.93,1
0.33,0.51,-1
0.39,-0.05,1
0.65,-0.54,1
-0.5,0.58,-1
0.72,0.04,1
0.93,0.74,1
0.44,0.87,1
-0.52,0.97,1
-0.42,0.75,1
0.73,0.68,1
0.74,-0.36,1
-0.17,-0.13,-1
-0.84,-0.51,-1
0.21,-0.72,1
-0.64,0.34,1
0.35,-0.24,1
-0.87,-0.06,-1
0.33,0.24,1
0.11,0.94,1
0.41,-0.44,1
0.55,0.84,1
0.99,0.95,1
0.16,0.97,-1
0.17,0.42,1
0.85,-0.06,1
0.04,-0.89,-1
0.97,-0.34,-1
0.65,0.57,1
0.18,-0.02,1
0.32,0.62,-1
0.01,-0.64,1
0.38,-0.03,1
-0.7,-0.45,1
-0.5,0.72,-1
0.1,0.55,1
-0.51,-0.98,1
-0.72,0.18,-1
0.18,0.66,1
0.77,-0.76,1
-0.37,-0.48,1
0.56,-0.76,1
0.33,0.87,-1
-0.45,-0.42,1
-0.34,-0.19,-1
-0.07,-0.14,1
0.41,0.55,1
-0.15,-0.59,1
0.33,0.59,1
-0.43,0.06,1
-0.43,-0.89,1
0.83,0.27,-1
-0.02,0.35,1
-0.84,-0.58,-1
-0.13,0.26,1
0.74,0.18,1
0.01,-0.07,-1
0.86,0.07,-1
-0.19,-0.93,-1
-0.07,0.46,1
0.85,-0.54,1
0.69,-0.33,1
0.2,-0.27,-1
-0.27,-0.28,1
0.9,0.57,1
-1,0.66,1
0.97,-1,1
0.21,-0.64,1
-0.7,0.92,1
-0.76,0.25,1
0.82,-0.07,-1
0.85,-0.18,-1
0.45,0.58,1
0.84,-0.75,-1
-0.45,-0.7,1
0.61,0.99,-1
0.49,-0.66,-1
0.72,0.19,-1
-0.58,-0.94,1
-0.25,-0.79,1
-0.35,0.2,-1
-0.54,0.81,-1
-0.9,-0.79,-1
0.58,-0.98,1
-0.58,-0.23,1
0.73,0.61,1
-0.59,0.24,-1
-0.43,-0.27,1
0.42,-0.42,-1
-0.73,0.57,-1
-0.65,0.13,-1
-0.47,-0.4,1
0.07,0.57,1
-1,0.2,1
-0.28,0.76,1
-0.98,-0.27,-1
-0.26,0.06,-1
-0.04,-0.22,1
-0.01,-0.35,1
0.67,-0.03,-1
-0.68,0.48,1
0.1,-0.47,-1
-0.08,0.26,1
0.57,-0.83,1
0.65,0.79,-1
0.97,-0.91,1
-0.01,-0.47,-1
0.84,-0.51,-1
0.1,0.68,-1
0.91,-0.19,1
-0.68,-0.01,1
0.71,0.28,-1
0.32,0.5,1
0.98,-0.89,1
0.49,0.65,1
-0.19,-0.87,-1
-0.4,-0.41,-1
0.34,0.35,1
-0.23,-0.84,-1
-0.96,0.11,1
-0.45,0.8,1
-0.23,0.18,1
-0.45,0.83,1
-0.6,-0.05,1
0.73,-0.48,1
0.62,-0.59,-1
-0.16,0.39,1
-0.32,-0.15,-1
0.66,0.38,-1
-0.52,0.35,1
0.9,0.26,1
0.78,-0.03,-1
0.23,-0.05,1
0.27,-0.42,-1
0.2,-0.39,1
-0.66,0.31,1
-0.76,0.7,1
0.09,0.22,1
0.23,0.85,1
0.51,-0.22,1
0.95,-0.05,1
-0.95,-0.69,-1
-0.09,-0.84,-1
-0.33,0.7,1
-0.46,-0.69,1
0.48,-0.72,1
0.69,-0.89,1
0.81,-0.95,-1
-0.64,-0.7,1
0.33,0.07,-1
0.51,-0.77,1
0.7,-0.97,1
-0.14,-0.33,1
-0.97,0.18,1
-0.87,0.58,1
-0.07,-0.55,1
0.48,0.83,1
0.24,-0.27,1
-0.89,0.23,1
-0.31,0.2,-1
-0.92,-0.35,-1
0.35,-0.11,1
0.44,-0.3,1
-0.93,-0.34,1
0.18,0.94,1
-0.98,0.48,1
0.15,0.3,1
-0.25,-0.21,1
-0.74,0.96,-1
0.14,-0.53,1
0.83,-0.65,1
-0.08,-0.58,1
-0.87,0.47,1
0.21,-0.52,1
0.24,0.2,-1
-0.7,0.34,1
0.44,-0.65,1
-0.05,0.37,-1
0.02,0.1,-1
0.01,0.52,-1
0.74,-0.79,1
-0.4,-0.36,-1
0.3,0.82,1
-0.28,-0.38,1
-0.34,-0.67,1
0.75,0.68,1
-0.26,-0.12,1
0.14,0.04,-1
0.48,0.62,-1
-0.05,-0.9,-1
0.08,0.37,-1
-0.9,1,1
0.67,-0.28,1
0.96,-0.13,-1
-0.49,-0.03,-1
0.28,-0.65,1
-0.39,-0.47,-1
0.15,0.81,1
0.15,0.08,1
-0.48,-0.79,-1
-0.13,0.34,1
0.62,0.58,-1
-0.17,0.73,-1
0.14,-0.88,-1
0.92,0.54,-1
-0.21,0.12,1
0.4,0.69,-1
0.59,0.97,-1
0.52,0.84,1
-1,0.59,1
0.75,-0.28,1
0.3,-0.05,1
-0.45,0.72,-1
0.27,0.62,1
0.26,0.79,1
0.35,0.77,1
0.16,0.99,-1
-0.66,0.67,1
-0.91,-0.19,-1
0.5,-0.03,-1
-0.79,-0.55,1
0.03,0.97,1
-0.35,-0.47,1
0.27,0.96,-1
0.33,-0.61,1
0.24,0.01,-1
-0.98,0.39,1
0.17,-0.97,1
-0.4,0.15,1
-0.51,-0.25,1
0.94,-0.57,1
-0.52,-0.04,-1
-0.25,0.12,1
-0.7,0.41,-1
0.45,-0.16,1
-0.8,-0.59,1
0.01,-0.39,-1
0.81,-0.36,1
-0.12,0.52,1
0.89,-0.06,1
0.39,-0.96,1
0.09,-0.56,-1
-0.35,0.42,1
-0.36,0.57,1
0.94,-0.35,1
-0.68,-0.92,-1
0.42,-0.11,1
-0.71,-0.77,1
0.91,0.85,-1
0.64,0.1,-1
0,-0.44,1
-0.99,-0.65,1
-0.72,-0.68,1
0.94,-0.21,-1
0.8,-0.69,1
-0.53,0.02,1
-0.1,0.25,-1
-0.66,-0.84,1
0.3,0.95,1
-0.99,-0.85,1
0.24,0.93,-1
0.07,-0.48,1
0.59,0.4,1
0.78,0.23,-1
0.21,-0.23,1
-0.03,0.49,1
0.91,-0.49,-1
0.22,-0.01,1
0.23,-0.79,-1
-0.07,-0.59,1
-0.59,-0.49,-1
1,0.04,1
-0.96,0.84,1
0.69,-0.42,-1
0.45,0.04,1
0.65,-0.86,1
-0.9,0.87,1
0.57,0.04,1
-0.95,-0.41,1
0.69,-0.57,1
-0.57,0.81,1
0.95,0.82,1
0.06,0.99,-1
0.4,-0.61,1
-0.47,0.86,1
0.74,0.15,1
-0.72,0.05,1
0.57,0.88,-1
-0.77,0.58,-1
-0.52,-0.22,1
0.1,0.75,-1
0.21,0.2,-1
-0.68,0.46,1
0.89,0.14,1
0.23,-0.6,-1
-0.22,-0.77,-1
-0.29,0.78,-1
-1,0.71,1
0.14,0.72,-1
-0.89,-0.7,1
0.16,0.28,1
-0.83,0.32,-1
0.48,-0.29,1
-0.94,-0.93,1
0.27,-0.82,1
-0.22,0.07,1
0.82,0.14,-1
-1,-0.76,1
0.91,-0.34,1
0.36,0.83,1
-0.56,-0.91,1
0.47,-0.91,1
-0.47,0.13,-1
0.04,-0.74,-1
-0.94,0.44,1
-0.32,0.34,-1
0,0.93,1
-0.48,-0.51,1
0.14,-0.66,1
0.61,-0.23,1
-0.32,0.18,1
-0.04,0.3,1
-0.93,0.95,1
-0.64,-0.61,1
0.03,-0.04,1
0.7,0.93,-1
-0.24,0.79,1
-0.56,0.21,-1
0.96,-0.82,1
-0.64,0.43,1
-0.87,-0.47,-1
-0.71,0.03,-1
-0.58,-0.29,1
0.32,0.66,1
0.12,0.22,1
-0.8,0.95,1
0.72,-0.46,-1
0.38,-0.09,1
-0.28,-0.05,1
0.94,-0.96,1
0.6,0.18,1
0.31,-0.53,1
-0.2,0.88,-1
0.43,-0.26,1
-0.96,-0.27,1
0.64,-0.22,-1
0.23,0.66,1
0.34,0.64,1
-0.59,-0.12,-1
-0.97,-0.91,1
-0.46,0.81,1
0.15,0.1,1
-0.04,-0.53,1
-0.09,0.52,1
0.45,0.47,1
-0.42,-0.12,1
-0.92,-0.38,-1
-0.75,-0.19,-1
-0.9,0.14,1
-0.33,-0.83,-1
0.05,-0.93,1
-0.04,-0.29,1
0.41,-0.72,1
0.36,0.87,-1
-0.03,-0.29,-1
-0.63,0.8,1
0.76,-0.63,1
0.52,-1,-1
-0.35,-0.49,1
0.95,0.03,1
-0.42,0.95,1
-0.2,0.57,1
0.71,-0.44,-1
-0.64,-0.03,1
0.82,-0.28,1
-0.96,0.57,1
-1,0.72,1
0.71,0.28,1
-0.03,0.68,-1
0.79,0.83,1
0.92,0.92,1
0.37,-0.23,1
-0.44,-0.74,1
0.22,-0.26,-1
0.79,-0.62,1
0.69,-0.04,-1
-0.45,0.27,-1
0.75,-0.29,1
0.06,0.82,-1
0.67,0.32,1
-0.43,-0.8,-1
-0.43,-0.73,1
-0.77,0.55,-1
0.97,-0.07,1
0.34,0.93,1
-0.89,-0.87,1
-0.65,-0.25,-1
-0.07,0.85,1
-0.53,0.18,-1
-0.98,0.71,1
-0.8,0.7,1
-0.82,0.14,-1
-0.92,0.27,-1
-0.61,0.14,1
0.53,-0.41,1
0.37,0.82,-1
-0.78,0.98,-1
-0.27,-0.15,-1
-0.24,0.62,1
-0.38,-0.86,1
-0.5,-0.27,1
0.14,0.03,1
0.88,-0.58,-1
-0.13,0.95,1
0,0.87,-1
-0.1,0.07,1
0.12,-0.13,1
-0.63,0.62,1
0.58,-0.65,1
0.12,-0.7,1
-0.44,-0.81,1
0.12,-0.87,1
0.78,-0.87,1
0.28,-0.64,1
0.96,-0.42,1
0.53,-0.99,1
0.65,0.02,1
-0.62,-0.59,-1
0.79,0.92,1
-0.4,-1,1
-0.52,-0.35,1
0.24,0.34,1
0.93,-0.57,-1
0.87,-0.83,-1
0.5,-0.45,1
0.38,0.84,-1
0.79,0.06,1
0.38,0.78,1
-0.32,-0.56,-1
0.29,-0.65,-1
0,-0.45,1
-0.69,-0.22,1
0.8,-0.73,1
0.57,-0.19,-1
0.39,0.31,1
-0.79,0.17,-1
0.18,-0.25,1
-0.23,0.51,-1
0.43,0.92,1
0.89,-0.35,1
-0.63,-0.74,1
0.63,-0.52,1
-0.2,0.57,-1
0.49,0.76,1
0.04,-0.88,-1
-0.8,-0.56,1
0.91,-0.91,-1
0.33,-0.37,1
0.57,-0.88,-1
0.04,-0.54,-1
-0.46,-0.99,-1
0.44,-0.24,1
0.71,-0.73,-1
-0.09,0.12,-1
-0.29,-0.23,1
0.44,-0.94,1
0.24,-0.02,1
-0.49,0.18,1
0.42,-0.57,-1
-0.12,0.13,1
-0.69,0.18,1
0.7,-0.89,1
0.32,-0.26,-1
-0.36,-0.99,1
0.33,-0.46,1
0.68,0.98,1
-0.15,0.55,-1
0.02,0.42,-1
0.72,-0.75,1
-0.62,0.34,1
-0.74,0.6,1
-0.32,0.31,1
0.11,0.81,1
0.55,0.66,1
-0.52,-0.48,1
0.56,0.03,1
0.51,0.55,-1
-0.33,0.47,1
-0.72,0.13,1
0.39,0.04,1
-0.41,-0.13,-1
0.06,0.84,-1
0.16,0.73,-1
-0.41,-0.32,1
-0.41,0.42,1
-0.51,0.89,1
0.24,0.94,-1
0.99,0.39,-1
0.25,0.29,1
-0.17,-0.92,-1
0.4,0.74,1
-0.35,0.75,-1
-0.31,0.65,-1
-0.56,0.53,1
0.36,0.75,1
0.28,-0.22,1
0.39,0.78,-1
-0.26,-0.95,1
-0.77,0.4,-1
0.36,0.6,1
0.32,-0.05,1
-0.72,0.67,1
0.45,0.44,1
-0.44,0.83,1
-0.52,0.98,1
-0.01,0.5,-1
-0.99,0.74,1
0.29,-0.27,1
-0.96,-0.91,-1
0.46,0.87,1
0.07,-0.28,-1
0.53,0.44,1
0.9,0.42,-1
0.58,0.69,1
-0.59,-0.19,1
-0.11,-0.69,-1
-0.55,0.38,1
-0.97,-0.67,1
0.98,0.1,1
-0.53,0.58,1
-0.01,0.38,1
0.78,-0.72,1
0.85,0.3,1
-0.39,-0.34,-1
0.42,-0.32,1
0.39,-0.29,1
-0.76,0.19,1
0.97,0.94,1
0.42,-0.69,-1
0.22,-0.48,1
-0.66,-0.82,1
-0.64,0.8,-1
-0.88,-0.46,1
-0.06,-0.4,1
0.06,-0.48,-1
0.53,0.11,1
-0.37,0.91,1
0.76,0.74,-1
-0.83,0.19,-1
0.28,0.04,1
0.7,-0.92,1
-0.92,0.93,1
0.76,-0.29,1
-0.8,0.53,-1
0.47,-0.71,1
0.45,0.43,1
0.59,0.12,1
0.22,-0.63,-1
-0.77,0.23,-1
0.19,0.23,-1
0.65,0.49,1
-0.97,-0.87,-1
-0.23,0.02,1
0.81,-1,-1
-0.74,0.79,1
0.9,0.95,-1
0.03,-0.78,1
-0.8,-0.71,1
-0.89,0.23,-1
0.41,-0.26,1
-0.68,-0.04,1
0.43,-0.65,1
-0.91,0.03,-1
0.1,-0.01,1
0.31,0.37,1
0.5,0.99,1
0.58,0.97,1
-0.83,-0.16,-1
-0.32,0.46,1
-0.7,-0.69,-1
0.93,-0.23,-1
-0.18,0.23,1
-0.91,0.07,1
-0.66,0.34,-1
0.42,0.79,-1
-0.68,0.56,1
-0.64,0.3,1
-0.33,0.82,1
0.97,0.48,-1
-0.5,-0.16,-1
0.72,-0.34,1
0.18,-0.31,1
-0.86,0.21,1
-0.63,0.75,-1
1,-0.06,-1
-0.53,-0.6,-1
0.49,0.41,1
0.38,0.88,1
-0.03,0.76,1
-0.1,0.35,1
-0.12,0.9,1
-0.92,-0.04,1
0.13,0.87,-1
0.78,0.37,1
-0.64,-0.68,-1
-0.23,0.17,1
0.19,0.88,1
0.65,0.82,1
0.75,0.08,1
-0.96,-0.26,-1
0.29,0.48,1
0.94,-0.45,1
-0.86,-0.4,1
0.37,0.03,1
-0.65,-0.32,1
0.49,0.65,1
0.55,0.86,1
0.34,-0.34,-1
-0.14,-0.25,1
0.07,0.37,1
0,0.52,-1
0.54,-0.48,1
-0.34,0.46,1
-0.6,0.47,1
-0.63,-0.81,1
-0.16,-0.05,1
-0.27,0.96,1
0.87,-0.4,1
0.75,0.4,1
-0.74,0.17,1
0.76,-0.2,-1
0.89,-0.05,1
0.06,-0.02,-1
-0.11,-1,-1
-0.4,-0.26,1
-0.56,-0.93,1
0.55,0.19,1
-0.27,-0.19,1
-0.74,-0.16,1
0.52,0.5,1
-0.54,-0.27,1
-0.05,0.39,1
0.7,0.92,-1
0.83,-0.04,1
-0.81,-0.03,1
-0.88,-0.93,1
-0.9,-0.44,1
0.35,0.67,-1
0.71,0.94,1
-0.94,-0.46,1
0.97,-0.85,1
0.81,0.13,-1
-0.56,0.84,1
-0.24,0.98,1
-0.26,0.18,1
0.96,-0.22,1
0.79,0.63,-1
-0.38,-0.2,-1
-0.49,0.82,1
-0.5,0.72,-1
-0.35,0.6,-1
0.23,-0.92,-1
0.05,-0.44,1
0.91,-0.79,-1
-0.71,0.19,1
-0.56,0.22,1
-0.64,-0.82,1
-0.18,0.42,1
-0.46,1,-1
-0.94,-0.12,1
-0.37,-0.49,1
0.43,0.8,1
-0.44,0.64,1
0.21,-0.31,1
0.09,-0.03,1
0.42,0.16,1
-0.31,0.03,-1
0.6,0.48,1
0.06,0.08,-1
0.17,0.51,1
-0.88,-0.81,1
-0.93,-0.88,-1
0.83,0.34,1
-0.26,0.31,-1
-0.04,-0.99,1
0.52,0.34,1
-0.35,0.45,1
0.84,0.07,1
-0.95,-0.97,1
-0.33,0.93,-1
0.64,0.91,1
0.9,-0.93,1
0.16,0.04,1
0.51,0.36,-1
0.56,-0.13,1
0.44,0.68,1
-0.37,-0.28,-1
-1,-0.79,1
-0.96,0.2,1
-0.7,0.6,-1
-0.42,-0.31,-1
-0.38,-0.22,1
-0.9,0.71,-1
0.39,-0.78,1
0.86,0.25,-1
0.14,0.4,1
-0.1,0.06,1
-0.96,0.33,-1
0.57,-0.52,-1
0.75,-0.8,1
0.96,-0.81,-1
-0.16,0.34,1
-0.53,0.48,1
-0.8,0.32,1
0.13,-0.81,1
-0.75,0.27,1
0.39,-0.33,1
0.31,-0.3,-1
0.42,0.25,1
-0.25,0.16,1
-0.43,-0.68,1
0.88,-0.01,1
0.08,-0.76,1
0.55,0.11,1
0.46,-0.34,1
-0.45,0.54,-1
0.96,-0.66,1
-0.35,-0.17,1
-0.84,0.46,-1
0.49,-0.02,1
0.78,0.39,1
0.02,-0.38,1
0.18,-0.03,1
0.01,-0.01,1
-0.19,-0.79,1
0.59,-0.52,1
-0.41,0.34,1
-0.35,0.6,1
0.52,0.65,-1
0.18,-0.7,1
-0.26,-0.15,-1
-0.65,0.99,1
0.39,0.98,-1
0.12,-0.71,-1
-0.4,0.55,1
0.45,0.89,-1
-0.18,0.46,1
0.61,0.65,1
0.91,0.54,1
0.51,0.47,1
-0.16,0.94,1
0.42,0.68,-1
-0.46,0.16,1
0.53,0.95,1
-0.56,-0.84,1
0.34,0.9,1
0.54,0.46,-1
-0.28,0.5,1
-0.87,-0.7,1
0.49,-0.14,1
0.35,0.52,1
-0.69,-0.02,1
-0.66,-0.35,-1
-0.94,0.65,1
-0.58,-0.86,1
-0.77,-0.26,1
-0.23,0.62,1
0.82,-0.19,-1
-0.55,0.14,1
0.16,-0.31,1
-0.99,0.11,1
0.23,-0.88,-1
0.41,0.64,1
0.64,-0.18,1
-0.42,-0.34,-1
0.17,-0.71,-1
-0.91,-0.3,-1
-0.59,0.22,-1
0.28,-0.89,1
0.69,-0.56,1
0.33,0.14,1
-0.11,-0.09,1
-0.13,-0.04,1
-0.92,-0.66,-1
-0.39,0.44,1
0.19,0.21,1
0.97,-0.41,-1
-0.03,-0.8,1
0.11,0.73,1
0.2,0.25,1
-0.86,0.06,1
-0.56,-0.79,-1
0.22,0.54,1
-0.35,-0.35,-1
0.42,0.21,-1
-0.46,0,-1
-0.17,-0.88,-1
0.97,-1,1
-0.14,-0.11,1
0.15,0.96,1
0.39,-0.1,1
0.61,0.89,-1
-0.36,-0.08,1
0.38,0.06,1
0.75,0.46,1
-0.41,0.7,-1
-0.62,0.56,1
-0.76,-0.03,1
0.47,-0.56,1
0.48,0.08,1
-0.68,-0.35,-1
-0.96,0.82,1
0.85,0.34,-1
-0.3,-0.68,-1
0.6,-0.69,-1
-0.77,-0.59,1
-0.47,0.41,1
0.97,-0.76,1
0.07,0.81,1
0.42,-0.82,1
0.32,0.52,-1
0.56,0.95,1
0.56,-0.18,-1
-0.7,-0.32,-1
0.68,0.18,1
-0.43,0.35,-1
0.34,0.57,1
0.86,0.83,1
-0.34,-0.39,1
0.71,0.38,-1
0.89,0.13,1
-0.78,-0.64,1
0.06,-0.49,-1
0.01,-0.45,1
-0.58,0.37,1
0.28,-0.98,1
-0.61,-0.78,-1
-0.18,0.96,-1
0.64,0.2,1
-0.35,-0.01,-1
0.97,0.89,1
-0.32,0.6,1
-0.41,0.13,1
0.43,-0.3,1
-0.19,0.05,-1
-0.31,0.55,-1
0.18,0.45,1
-0.83,0.38,-1
-0.03,0.78,1
-0.58,-0.9,-1
-0.28,-0.64,1
-0.54,-0.43,1
0,0.68,-1
-0.25,-0.07,-1
0.37,0.2,1
-0.01,0.72,1
-0.87,-0.13,-1
-0.34,0.02,1
0.51,-0.18,1
-0.21,-0.67,1
-0.53,-0.34,-1
0.52,-0.97,1
0.97,-0.19,1
-0.53,0.44,1
0.24,-0.3,1
-0.19,0.38,1
-0.12,0.85,1
-0.45,0.72,-1
0.19,-1,1
0.44,0.4,1
0.46,0.77,1
-0.77,0.79,1
-0.51,-0.51,1
-0.92,-0.45,1
0.24,-0.08,-1
0.64,-0.55,1
0.45,0.53,1
-0.59,0.65,1
0.69,-0.68,1
0.95,-0.05,1
0.6,0.11,1
0.08,0.16,1
0.28,-0.03,1
0.79,-0.59,1
-0.84,-0.45,1
0.8,0.07,1
-0.4,0.12,1
-0.67,0.65,-1
-0.87,0.64,1
0.95,-0.46,1
